timestamp,user_id,event_type,event_value,device_id,ip_address,location,auth_result,resource_type,resource_name
2025-01-20 06:20:00,user_12,login,1,dev_12,10.0.4.192,India,success,system,auth_service
2025-01-25 13:05:00,user_17,login,1,dev_17,10.0.2.162,Germany,success,system,auth_service
2025-01-29 06:52:00,user_30,file_access,153,dev_30,10.0.1.253,Singapore,success,file,confidential_report
2025-01-28 05:13:00,user_44,login,1,dev_44,10.0.4.91,Germany,success,system,auth_service
2025-01-25 01:22:00,user_32,login,1,dev_32,10.0.4.181,Singapore,success,system,auth_service
2025-01-21 07:49:00,user_12,file_access,173,dev_12,10.0.4.5,Canada,success,file,confidential_report
2025-01-11 15:23:00,user_49,login,1,dev_49,10.0.5.203,United Kingdom,success,system,auth_service
2025-01-18 16:30:00,user_21,failed_login,1,dev_21,10.0.0.75,Canada,failure,system,auth_service
2025-01-02 17:15:00,user_27,login,1,dev_27,10.0.5.9,United Kingdom,success,system,auth_service
2025-01-15 02:35:00,user_53,failed_login,1,dev_53,10.0.2.77,United States,failure,system,auth_service
2025-01-28 18:18:00,user_14,login,1,dev_14,10.0.3.119,Singapore,success,system,auth_service
2025-01-27 06:25:00,user_25,file_access,107,dev_25,10.0.5.170,Singapore,success,file,confidential_report
2025-01-11 00:15:00,user_49,file_access,206,dev_49,10.0.2.122,Japan,success,file,confidential_report
2025-01-25 19:05:00,user_56,login,1,dev_56,10.0.5.182,United States,success,system,auth_service
2025-01-17 03:20:00,user_59,file_access,134,dev_59,10.0.3.25,Canada,success,file,confidential_report
2025-01-24 08:32:00,user_09,login,1,dev_09,10.0.4.5,Singapore,success,system,auth_service
2025-01-06 05:36:00,user_24,login,1,dev_24,10.0.1.121,Australia,success,system,auth_service
2025-01-27 09:29:00,user_03,login,1,dev_03,10.0.3.41,Singapore,success,system,auth_service
2025-01-28 20:23:00,user_16,login,1,dev_16,10.0.4.225,United Kingdom,success,system,auth_service
2025-01-25 02:32:00,user_01,file_access,83,dev_01,10.0.0.78,United Kingdom,success,file,confidential_report
2025-01-29 13:13:00,user_46,failed_login,1,dev_46,10.0.0.232,Japan,failure,system,auth_service
2025-01-26 11:29:00,user_56,file_access,214,dev_56,10.0.3.240,Japan,success,file,confidential_report
2025-01-22 17:23:00,user_53,login,1,dev_53,10.0.4.225,Germany,success,system,auth_service
2025-01-24 00:40:00,user_39,failed_login,1,dev_39,10.0.2.241,India,failure,system,auth_service
2025-01-29 18:36:00,user_37,failed_login,1,dev_37,10.0.1.17,India,failure,system,auth_service
2025-01-06 05:35:00,user_48,file_access,119,dev_48,10.0.0.33,Japan,success,file,confidential_report
2025-01-12 22:41:00,user_36,failed_login,1,dev_36,10.0.0.16,Germany,failure,system,auth_service
2025-01-14 14:28:00,user_22,login,1,dev_22,10.0.1.145,Canada,success,system,auth_service
2025-01-27 11:18:00,user_17,password_reset,1,dev_17,10.0.0.174,United Kingdom,success,system,auth_service
2025-01-20 14:17:00,user_11,login,1,dev_11,10.0.5.114,Germany,success,system,auth_service
2025-01-02 17:46:00,user_22,failed_login,1,dev_22,10.0.5.148,India,failure,system,auth_service
2025-01-30 20:42:00,user_07,failed_login,1,dev_07,10.0.0.37,India,failure,system,auth_service
2025-01-20 07:43:00,user_09,failed_login,1,dev_09,10.0.4.128,Canada,failure,system,auth_service
2025-01-29 18:02:00,user_11,login,1,dev_11,10.0.3.55,United States,success,system,auth_service
2025-01-26 18:48:00,user_42,phishing_click,1,dev_42,10.0.4.91,India,success,system,auth_service
2025-01-17 09:17:00,user_46,failed_login,1,dev_46,10.0.5.222,Japan,failure,system,auth_service
2025-01-24 21:53:00,user_06,login,1,dev_06,10.0.5.118,United States,success,system,auth_service
2025-01-02 16:38:00,user_04,file_access,36,dev_04,10.0.1.168,India,success,file,confidential_report
2025-01-09 19:18:00,user_51,login,1,dev_51,10.0.2.219,United Kingdom,success,system,auth_service
2025-01-09 17:59:00,user_25,login,1,dev_25,10.0.2.3,India,success,system,auth_service
2025-01-23 20:40:00,user_47,login,1,dev_47,10.0.1.214,United Kingdom,success,system,auth_service
2025-01-18 13:30:00,user_34,login,1,dev_34,10.0.5.227,United Kingdom,success,system,auth_service
2025-01-14 18:31:00,user_18,file_access,167,dev_18,10.0.3.61,United States,success,file,confidential_report
2025-01-12 13:37:00,user_49,file_access,248,dev_49,10.0.2.77,Canada,success,file,confidential_report
2025-01-02 13:29:00,user_02,login,1,dev_02,10.0.0.41,United States,success,system,auth_service
2025-01-03 18:02:00,user_44,file_access,108,dev_44,10.0.5.197,India,success,file,confidential_report
2025-01-02 16:14:00,user_36,failed_login,1,dev_36,10.0.2.224,Canada,failure,system,auth_service
2025-01-25 15:19:00,user_13,login,1,dev_13,10.0.2.166,Singapore,success,system,auth_service
2025-01-28 21:10:00,user_39,file_access,183,dev_39,10.0.3.112,Germany,success,file,confidential_report
2025-01-08 09:22:00,user_29,file_access,47,dev_29,10.0.3.49,Australia,success,file,confidential_report
2025-01-26 08:59:00,user_38,phishing_click,1,dev_38,10.0.0.180,Australia,success,system,auth_service
2025-01-17 01:09:00,user_03,file_access,229,dev_03,10.0.0.45,Australia,success,file,confidential_report
2025-01-15 03:39:00,user_40,phishing_click,1,dev_40,10.0.5.73,Canada,success,system,auth_service
2025-01-10 23:13:00,user_32,login,1,dev_32,10.0.4.39,Canada,success,system,auth_service
2025-01-29 04:32:00,user_23,phishing_click,1,dev_23,10.0.3.247,India,success,system,auth_service
2025-01-06 10:37:00,user_54,login,1,dev_54,10.0.0.183,India,success,system,auth_service
2025-01-12 04:09:00,user_24,login,1,dev_24,10.0.3.141,Canada,success,system,auth_service
2025-01-23 20:50:00,user_37,file_access,77,dev_37,10.0.0.6,United Kingdom,success,file,confidential_report
2025-01-11 09:22:00,user_08,file_access,137,dev_08,10.0.2.239,Singapore,success,file,confidential_report
2025-01-07 02:27:00,user_27,file_access,171,dev_27,10.0.2.88,Japan,success,file,confidential_report
2025-01-07 01:59:00,user_15,login,1,dev_15,10.0.0.139,Germany,success,system,auth_service
2025-01-04 21:04:00,user_09,login,1,dev_09,10.0.4.212,India,success,system,auth_service
2025-01-21 23:49:00,user_45,failed_login,1,dev_45,10.0.0.192,India,failure,system,auth_service
2025-01-16 11:29:00,user_25,login,1,dev_25,10.0.1.179,United States,success,system,auth_service
2025-01-12 09:50:00,user_05,file_access,39,dev_05,10.0.4.76,United States,success,file,confidential_report
2025-01-19 09:06:00,user_47,file_access,82,dev_47,10.0.2.24,United States,success,file,confidential_report
2025-01-21 04:57:00,user_55,failed_login,1,dev_55,10.0.5.95,India,failure,system,auth_service
2025-01-03 18:12:00,user_22,login,1,dev_22,10.0.5.203,Japan,success,system,auth_service
2025-01-18 11:36:00,user_35,file_access,131,dev_35,10.0.1.214,Singapore,success,file,confidential_report
2025-01-17 17:21:00,user_24,file_access,65,dev_24,10.0.0.28,United Kingdom,success,file,confidential_report
2025-01-28 06:02:00,user_05,login,1,dev_05,10.0.4.96,India,success,system,auth_service
2025-01-17 08:15:00,user_12,login,1,dev_12,10.0.5.234,Japan,success,system,auth_service
2025-01-04 03:41:00,user_56,login,1,dev_56,10.0.2.187,India,success,system,auth_service
2025-01-17 14:19:00,user_38,phishing_click,1,dev_38,10.0.3.8,Canada,success,system,auth_service
2025-01-27 06:56:00,user_50,file_access,249,dev_50,10.0.5.187,Canada,success,file,confidential_report
2025-01-11 03:00:00,user_36,login,1,dev_36,10.0.3.128,Japan,success,system,auth_service
2025-01-18 03:21:00,user_52,login,1,dev_52,10.0.2.163,Canada,success,system,auth_service
2025-01-09 18:08:00,user_59,login,1,dev_59,10.0.3.181,Australia,success,system,auth_service
2025-01-12 16:26:00,user_30,login,1,dev_30,10.0.2.99,Singapore,success,system,auth_service
2025-01-11 03:06:00,user_48,login,1,dev_48,10.0.4.19,Australia,success,system,auth_service
2025-01-21 18:15:00,user_17,login,1,dev_17,10.0.0.206,India,success,system,auth_service
2025-01-12 12:21:00,user_39,login,1,dev_39,10.0.4.101,Japan,success,system,auth_service
2025-01-25 21:18:00,user_47,file_access,243,dev_47,10.0.5.201,United States,success,file,confidential_report
2025-01-10 09:16:00,user_57,file_access,48,dev_57,10.0.5.152,Canada,success,file,confidential_report
2025-01-14 03:47:00,user_44,login,1,dev_44,10.0.0.205,Australia,success,system,auth_service
2025-01-17 10:55:00,user_07,login,1,dev_07,10.0.5.219,Singapore,success,system,auth_service
2025-01-23 04:54:00,user_60,file_access,218,dev_60,10.0.3.208,Australia,success,file,confidential_report
2025-01-21 01:06:00,user_59,phishing_click,1,dev_59,10.0.4.64,United Kingdom,success,system,auth_service
2025-01-01 09:28:00,user_02,login,1,dev_02,10.0.3.122,United States,success,system,auth_service
2025-01-17 23:54:00,user_43,login,1,dev_43,10.0.5.202,United Kingdom,success,system,auth_service
2025-01-17 12:42:00,user_02,file_access,225,dev_02,10.0.5.5,India,success,file,confidential_report
2025-01-25 02:49:00,user_59,login,1,dev_59,10.0.0.143,United Kingdom,success,system,auth_service
2025-01-20 14:23:00,user_33,login,1,dev_33,10.0.4.134,Germany,success,system,auth_service
2025-01-23 08:19:00,user_30,login,1,dev_30,10.0.2.223,Germany,success,system,auth_service
2025-01-13 22:04:00,user_09,login,1,dev_09,10.0.2.102,Japan,success,system,auth_service
2025-01-17 20:17:00,user_07,login,1,dev_07,10.0.5.214,Australia,success,system,auth_service
2025-01-11 15:44:00,user_14,login,1,dev_14,10.0.2.97,Canada,success,system,auth_service
2025-01-04 13:39:00,user_26,login,1,dev_26,10.0.4.77,United Kingdom,success,system,auth_service
2025-01-15 00:50:00,user_33,failed_login,1,dev_33,10.0.5.126,Australia,failure,system,auth_service
2025-01-03 11:27:00,user_35,file_access,168,dev_35,10.0.2.35,United Kingdom,success,file,confidential_report
2025-01-23 08:45:00,user_21,failed_login,1,dev_21,10.0.5.203,United States,failure,system,auth_service
2025-01-26 18:46:00,user_28,login,1,dev_28,10.0.3.239,United Kingdom,success,system,auth_service
2025-01-16 03:38:00,user_16,file_access,67,dev_16,10.0.1.95,Singapore,success,file,confidential_report
2025-01-29 13:32:00,user_14,login,1,dev_14,10.0.3.7,Singapore,success,system,auth_service
2025-01-15 09:08:00,user_37,file_access,129,dev_37,10.0.4.133,United States,success,file,confidential_report
2025-01-21 17:08:00,user_09,login,1,dev_09,10.0.3.36,Japan,success,system,auth_service
2025-01-10 11:50:00,user_52,failed_login,1,dev_52,10.0.2.59,Canada,failure,system,auth_service
2025-01-15 14:25:00,user_44,file_access,112,dev_44,10.0.4.55,United Kingdom,success,file,confidential_report
2025-01-17 16:47:00,user_19,login,1,dev_19,10.0.2.119,Germany,success,system,auth_service
2025-01-05 03:26:00,user_09,file_access,62,dev_09,10.0.5.10,India,success,file,confidential_report
2025-01-05 17:07:00,user_16,failed_login,1,dev_16,10.0.5.191,Australia,failure,system,auth_service
2025-01-18 21:16:00,user_07,login,1,dev_07,10.0.2.82,Canada,success,system,auth_service
2025-01-03 05:32:00,user_11,login,1,dev_11,10.0.4.5,India,success,system,auth_service
2025-01-13 05:00:00,user_36,file_access,149,dev_36,10.0.1.102,United States,success,file,confidential_report
2025-01-17 03:51:00,user_14,failed_login,1,dev_14,10.0.4.55,Australia,failure,system,auth_service
2025-01-12 17:46:00,user_21,file_access,176,dev_21,10.0.5.33,Canada,success,file,confidential_report
2025-01-30 10:16:00,user_23,failed_login,1,dev_23,10.0.4.208,Australia,failure,system,auth_service
2025-01-27 11:42:00,user_31,file_access,37,dev_31,10.0.1.88,United Kingdom,success,file,confidential_report
2025-01-18 03:17:00,user_34,login,1,dev_34,10.0.2.108,Canada,success,system,auth_service
2025-01-29 02:41:00,user_52,login,1,dev_52,10.0.2.184,United States,success,system,auth_service
2025-01-29 18:07:00,user_50,login,1,dev_50,10.0.0.210,United Kingdom,success,system,auth_service
2025-01-06 19:47:00,user_02,failed_login,1,dev_02,10.0.1.25,United Kingdom,failure,system,auth_service
2025-01-28 01:24:00,user_36,file_access,236,dev_36,10.0.2.86,Singapore,success,file,confidential_report
2025-01-15 02:07:00,user_60,login,1,dev_60,10.0.2.91,Japan,success,system,auth_service
2025-01-27 05:31:00,user_28,login,1,dev_28,10.0.3.129,Japan,success,system,auth_service
2025-01-20 07:54:00,user_12,file_access,186,dev_12,10.0.0.12,United States,success,file,confidential_report
2025-01-28 11:29:00,user_46,login,1,dev_46,10.0.5.140,United States,success,system,auth_service
2025-01-22 15:12:00,user_06,login,1,dev_06,10.0.3.108,Germany,success,system,auth_service
2025-01-01 21:06:00,user_50,login,1,dev_50,10.0.1.238,Canada,success,system,auth_service
2025-01-15 16:23:00,user_39,file_access,236,dev_39,10.0.3.140,Japan,success,file,confidential_report
2025-01-07 00:25:00,user_15,login,1,dev_15,10.0.5.63,Australia,success,system,auth_service
2025-01-28 09:58:00,user_29,file_access,243,dev_29,10.0.4.191,Germany,success,file,confidential_report
2025-01-02 02:47:00,user_47,login,1,dev_47,10.0.0.215,Singapore,success,system,auth_service
2025-01-15 23:03:00,user_17,login,1,dev_17,10.0.1.79,Australia,success,system,auth_service
2025-01-17 23:32:00,user_46,login,1,dev_46,10.0.5.198,United Kingdom,success,system,auth_service
2025-01-06 03:00:00,user_35,file_access,121,dev_35,10.0.5.222,Singapore,success,file,confidential_report
2025-01-04 23:19:00,user_39,file_access,45,dev_39,10.0.2.248,United States,success,file,confidential_report
2025-01-28 10:30:00,user_17,failed_login,1,dev_17,10.0.4.151,Australia,failure,system,auth_service
2025-01-08 07:29:00,user_59,login,1,dev_59,10.0.1.59,United States,success,system,auth_service
2025-01-19 07:30:00,user_55,login,1,dev_55,10.0.2.120,United Kingdom,success,system,auth_service
2025-01-14 01:52:00,user_08,file_access,116,dev_08,10.0.4.85,United Kingdom,success,file,confidential_report
2025-01-30 19:10:00,user_60,failed_login,1,dev_60,10.0.2.115,Singapore,failure,system,auth_service
2025-01-01 07:22:00,user_46,login,1,dev_46,10.0.4.190,Canada,success,system,auth_service
2025-01-21 01:30:00,user_33,login,1,dev_33,10.0.4.83,Germany,success,system,auth_service
2025-01-12 03:56:00,user_49,login,1,dev_49,10.0.4.231,Singapore,success,system,auth_service
2025-01-09 23:32:00,user_19,file_access,36,dev_19,10.0.5.57,United Kingdom,success,file,confidential_report
2025-01-18 16:45:00,user_33,file_access,9,dev_33,10.0.2.81,Australia,success,file,confidential_report
2025-01-01 05:16:00,user_07,login,1,dev_07,10.0.0.56,United Kingdom,success,system,auth_service
2025-01-25 12:13:00,user_45,login,1,dev_45,10.0.3.167,Germany,success,system,auth_service
2025-01-10 20:06:00,user_22,file_access,21,dev_22,10.0.2.42,Japan,success,file,confidential_report
2025-01-22 06:38:00,user_32,password_reset,1,dev_32,10.0.0.9,United States,success,system,auth_service
2025-01-19 11:13:00,user_37,login,1,dev_37,10.0.2.22,United Kingdom,success,system,auth_service
2025-01-23 10:34:00,user_35,file_access,141,dev_35,10.0.3.142,Singapore,success,file,confidential_report
2025-01-29 09:09:00,user_21,login,1,dev_21,10.0.5.13,United States,success,system,auth_service
2025-01-21 06:22:00,user_54,file_access,186,dev_54,10.0.2.241,United Kingdom,success,file,confidential_report
2025-01-26 22:12:00,user_21,login,1,dev_21,10.0.0.1,United States,success,system,auth_service
2025-01-30 16:25:00,user_38,login,1,dev_38,10.0.0.73,Singapore,success,system,auth_service
2025-01-02 04:54:00,user_54,login,1,dev_54,10.0.4.99,United States,success,system,auth_service
2025-01-29 19:23:00,user_58,login,1,dev_58,10.0.1.113,Germany,success,system,auth_service
2025-01-05 10:30:00,user_24,login,1,dev_24,10.0.0.22,Japan,success,system,auth_service
2025-01-22 04:08:00,user_14,file_access,162,dev_14,10.0.0.223,United Kingdom,success,file,confidential_report
2025-01-10 01:28:00,user_59,login,1,dev_59,10.0.1.108,Canada,success,system,auth_service
2025-01-25 04:44:00,user_08,file_access,96,dev_08,10.0.2.212,Japan,success,file,confidential_report
2025-01-09 06:55:00,user_48,login,1,dev_48,10.0.0.213,Canada,success,system,auth_service
2025-01-28 22:25:00,user_37,login,1,dev_37,10.0.5.36,Australia,success,system,auth_service
2025-01-23 07:30:00,user_44,failed_login,1,dev_44,10.0.4.248,India,failure,system,auth_service
2025-01-23 07:52:00,user_53,login,1,dev_53,10.0.1.24,United Kingdom,success,system,auth_service
2025-01-12 17:12:00,user_58,file_access,190,dev_58,10.0.0.37,Singapore,success,file,confidential_report
2025-01-10 05:28:00,user_20,file_access,206,dev_20,10.0.5.117,Germany,success,file,confidential_report
2025-01-06 13:07:00,user_57,login,1,dev_57,10.0.4.7,United Kingdom,success,system,auth_service
2025-01-22 12:48:00,user_27,login,1,dev_27,10.0.0.41,Japan,success,system,auth_service
2025-01-10 13:22:00,user_31,file_access,20,dev_31,10.0.0.144,Australia,success,file,confidential_report
2025-01-03 18:54:00,user_45,file_access,190,dev_45,10.0.4.118,Germany,success,file,confidential_report
2025-01-24 04:12:00,user_56,failed_login,1,dev_56,10.0.5.180,Canada,failure,system,auth_service
2025-01-06 17:56:00,user_57,login,1,dev_57,10.0.1.37,Singapore,success,system,auth_service
2025-01-07 11:12:00,user_33,failed_login,1,dev_33,10.0.4.43,Canada,failure,system,auth_service
2025-01-20 08:18:00,user_07,file_access,83,dev_07,10.0.5.214,Germany,success,file,confidential_report
2025-01-21 12:07:00,user_05,failed_login,1,dev_05,10.0.5.248,India,failure,system,auth_service
2025-01-25 12:38:00,user_02,failed_login,1,dev_02,10.0.0.80,Singapore,failure,system,auth_service
2025-01-18 13:36:00,user_10,failed_login,1,dev_10,10.0.2.201,India,failure,system,auth_service
2025-01-14 08:40:00,user_49,failed_login,1,dev_49,10.0.0.214,Canada,failure,system,auth_service
2025-01-07 02:17:00,user_60,file_access,250,dev_60,10.0.0.89,Canada,success,file,confidential_report
2025-01-01 23:28:00,user_43,failed_login,1,dev_43,10.0.5.131,India,failure,system,auth_service
2025-01-14 04:51:00,user_47,file_access,46,dev_47,10.0.5.197,United States,success,file,confidential_report
2025-01-04 07:05:00,user_38,file_access,43,dev_38,10.0.0.154,Australia,success,file,confidential_report
2025-01-18 10:58:00,user_43,file_access,244,dev_43,10.0.0.170,Germany,success,file,confidential_report
2025-01-18 03:52:00,user_17,failed_login,1,dev_17,10.0.0.87,United Kingdom,failure,system,auth_service
2025-01-16 16:09:00,user_26,phishing_click,1,dev_26,10.0.5.148,Japan,success,system,auth_service
2025-01-21 07:23:00,user_04,login,1,dev_04,10.0.5.222,Canada,success,system,auth_service
2025-01-01 12:10:00,user_44,login,1,dev_44,10.0.3.39,Japan,success,system,auth_service
2025-01-11 04:23:00,user_39,failed_login,1,dev_39,10.0.3.63,India,failure,system,auth_service
2025-01-07 05:37:00,user_12,login,1,dev_12,10.0.2.110,United Kingdom,success,system,auth_service
2025-01-27 17:08:00,user_22,failed_login,1,dev_22,10.0.3.205,Canada,failure,system,auth_service
2025-01-09 16:54:00,user_06,file_access,141,dev_06,10.0.4.42,India,success,file,confidential_report
2025-01-02 12:55:00,user_51,file_access,151,dev_51,10.0.2.55,United Kingdom,success,file,confidential_report
2025-01-11 23:47:00,user_14,login,1,dev_14,10.0.2.74,India,success,system,auth_service
2025-01-05 15:55:00,user_54,failed_login,1,dev_54,10.0.5.23,United States,failure,system,auth_service
2025-01-04 20:24:00,user_11,file_access,199,dev_11,10.0.0.85,India,success,file,confidential_report
2025-01-27 07:06:00,user_13,login,1,dev_13,10.0.5.91,Australia,success,system,auth_service
2025-01-09 13:59:00,user_17,login,1,dev_17,10.0.2.70,Canada,success,system,auth_service
2025-01-17 08:17:00,user_38,login,1,dev_38,10.0.0.182,India,success,system,auth_service
2025-01-22 03:46:00,user_55,login,1,dev_55,10.0.4.216,Germany,success,system,auth_service
2025-01-17 18:20:00,user_18,login,1,dev_18,10.0.4.20,India,success,system,auth_service
2025-01-05 13:32:00,user_57,login,1,dev_57,10.0.3.235,United Kingdom,success,system,auth_service
2025-01-15 16:30:00,user_12,login,1,dev_12,10.0.3.192,United States,success,system,auth_service
2025-01-11 21:37:00,user_32,file_access,15,dev_32,10.0.5.73,Australia,success,file,confidential_report
2025-01-25 01:13:00,user_13,login,1,dev_13,10.0.5.227,India,success,system,auth_service
2025-01-30 05:34:00,user_36,failed_login,1,dev_36,10.0.4.39,United Kingdom,failure,system,auth_service
2025-01-09 10:11:00,user_10,file_access,224,dev_10,10.0.3.11,Germany,success,file,confidential_report
2025-01-03 14:02:00,user_10,failed_login,1,dev_10,10.0.0.162,Australia,failure,system,auth_service
2025-01-02 02:18:00,user_11,login,1,dev_11,10.0.0.69,United States,success,system,auth_service
2025-01-22 14:45:00,user_32,file_access,238,dev_32,10.0.0.118,Singapore,success,file,confidential_report
2025-01-23 06:49:00,user_08,login,1,dev_08,10.0.1.179,Singapore,success,system,auth_service
2025-01-12 09:03:00,user_05,login,1,dev_05,10.0.3.186,United States,success,system,auth_service
2025-01-08 15:11:00,user_39,login,1,dev_39,10.0.2.3,United Kingdom,success,system,auth_service
2025-01-20 17:43:00,user_59,login,1,dev_59,10.0.3.94,Canada,success,system,auth_service
2025-01-15 22:11:00,user_55,login,1,dev_55,10.0.3.70,Canada,success,system,auth_service
2025-01-03 03:07:00,user_17,login,1,dev_17,10.0.5.192,Canada,success,system,auth_service
2025-01-26 21:12:00,user_27,file_access,193,dev_27,10.0.4.68,United States,success,file,confidential_report
2025-01-02 21:05:00,user_53,file_access,225,dev_53,10.0.3.61,Japan,success,file,confidential_report
2025-01-20 14:15:00,user_46,file_access,52,dev_46,10.0.3.195,United States,success,file,confidential_report
2025-01-15 16:12:00,user_10,file_access,56,dev_10,10.0.0.62,India,success,file,confidential_report
2025-01-04 13:11:00,user_47,file_access,33,dev_47,10.0.0.8,Germany,success,file,confidential_report
2025-01-11 17:36:00,user_27,login,1,dev_27,10.0.2.221,Canada,success,system,auth_service
2025-01-10 22:22:00,user_07,login,1,dev_07,10.0.4.232,Canada,success,system,auth_service
2025-01-11 23:28:00,user_24,login,1,dev_24,10.0.0.245,United Kingdom,success,system,auth_service
2025-01-28 00:03:00,user_52,file_access,143,dev_52,10.0.0.223,Japan,success,file,confidential_report
2025-01-25 06:46:00,user_24,failed_login,1,dev_24,10.0.3.174,Japan,failure,system,auth_service
2025-01-04 05:19:00,user_28,login,1,dev_28,10.0.5.203,United States,success,system,auth_service
2025-01-24 06:54:00,user_37,login,1,dev_37,10.0.1.58,Canada,success,system,auth_service
2025-01-08 01:10:00,user_30,login,1,dev_30,10.0.0.214,India,success,system,auth_service
2025-01-09 15:23:00,user_23,login,1,dev_23,10.0.1.66,Canada,success,system,auth_service
2025-01-06 23:37:00,user_50,file_access,18,dev_50,10.0.1.246,Singapore,success,file,confidential_report
2025-01-25 18:35:00,user_34,file_access,33,dev_34,10.0.4.157,India,success,file,confidential_report
2025-01-13 09:34:00,user_13,file_access,239,dev_13,10.0.3.224,Singapore,success,file,confidential_report
2025-01-19 19:03:00,user_15,file_access,212,dev_15,10.0.1.131,India,success,file,confidential_report
